GGBFS (kg/m3),NaOH (Dry),Pred_CS_MPa,Pred_CO2_kgm3,Pareto_Optimal
208.42105263157893,24.73000902368421,50.633926,141.0508,False
208.42105263157893,25.52464962526316,50.633926,141.0508,False
208.42105263157893,26.319290226842107,50.58065,141.4144,False
208.42105263157893,27.11393082842105,50.58065,141.4144,False
208.42105263157893,27.90857143,50.723915,142.0708,True
227.36842105263156,12.810400000000001,36.725838,127.78351,False
227.36842105263156,13.60504060157895,42.04608,127.818306,False
227.36842105263156,14.399681203157895,45.945805,131.80356,False
227.36842105263156,15.194321804736843,49.062153,131.80301,False
227.36842105263156,15.98896240631579,49.493763,132.89082,False
227.36842105263156,16.783603007894737,49.50923,134.40431,False
227.36842105263156,17.578243609473684,49.61554,138.32552,False
227.36842105263156,18.372884211052632,49.889545,138.5822,False
227.36842105263156,19.16752481263158,49.81592,138.92201,False
227.36842105263156,19.962165414210524,50.035866,139.62,False
227.36842105263156,20.756806015789472,50.136604,140.96436,False
227.36842105263156,21.55144661736842,50.175774,141.05276,False
227.36842105263156,22.346087218947368,50.226036,141.22913,False
227.36842105263156,23.140727820526315,50.323326,141.22917,False
227.36842105263156,23.935368422105263,50.361538,141.2358,False
227.36842105263156,24.73000902368421,50.301678,141.22672,False
227.36842105263156,25.52464962526316,50.301678,141.22672,False
227.36842105263156,26.319290226842107,50.2484,141.58105,False
227.36842105263156,27.11393082842105,50.2484,141.58105,False
227.36842105263156,27.90857143,50.391666,142.23628,False
246.3157894736842,12.810400000000001,36.725838,127.78351,False
246.3157894736842,13.60504060157895,42.04608,127.818306,False
246.3157894736842,14.399681203157895,45.945805,131.80356,False
246.3157894736842,15.194321804736843,49.062153,131.80301,False
246.3157894736842,15.98896240631579,49.493763,132.89082,False
246.3157894736842,16.783603007894737,49.50923,134.40431,False
246.3157894736842,17.578243609473684,49.61554,138.32552,False
246.3157894736842,18.372884211052632,49.889545,138.5822,False
246.3157894736842,19.16752481263158,49.81592,138.92201,False
246.3157894736842,19.962165414210524,50.035866,139.62,False
246.3157894736842,20.756806015789472,50.136604,140.96436,False
246.3157894736842,21.55144661736842,50.175774,141.05276,False
246.3157894736842,22.346087218947368,50.226036,141.22913,False
246.3157894736842,23.140727820526315,50.323326,141.22917,False
246.3157894736842,23.935368422105263,50.361538,141.2358,False
246.3157894736842,24.73000902368421,50.301678,141.22672,False
246.3157894736842,25.52464962526316,50.301678,141.22672,False
246.3157894736842,26.319290226842107,50.2484,141.58105,False
246.3157894736842,27.11393082842105,50.2484,141.58105,False
246.3157894736842,27.90857143,50.391666,142.23628,False
265.2631578947368,12.810400000000001,36.725838,127.78351,False
265.2631578947368,13.60504060157895,42.04608,127.818306,False
265.2631578947368,14.399681203157895,45.945805,131.80356,False
265.2631578947368,15.194321804736843,49.062153,131.80301,False
